"yy","status","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
0.527220646740492,0,-0.0901356091009884,-0.017781469988445,0.559307973859122,-0.403065896124336,-0.601287161837589,1.31198664734805,0.525817654163528,0.187415117566787,-1.84303177529107,0.0249602936596534,0.556171941395896,-0.764119456937366,-0.522186588035633,-0.0434989758526109,0.125770455808271,0.88924650483965,0.206547144050805,-0.288549734795335,-1.0913595701375,-0.76588872159053
0.17436070897289,1,0.495544705180151,0.961674511310053,-0.603632811727327,0.525835929998434,-1.10881728950405,0.664635146844814,0.0613940636242625,0.212416487763037,-2.07516867817129,0.406425263067434,-0.736344327871634,1.51925970072572,-0.282145594444652,-0.515772872455771,-1.30538652389235,-0.260166728999324,-1.71382172453407,0.231600516453759,0.83311198070456,-0.908914628882654
0.193469758901864,1,1.19270578079419,-0.516473846771096,-0.136360825213921,-1.52643716533826,-0.393271637839103,0.162454730762251,-0.522303308702575,1.55872292097391,0.0796489740781888,1.08341430040145,-1.04334911049224,0.866944608653857,0.400053096365586,1.02588556512627,0.520321994316221,1.04413596263478,-0.537602827276302,1.78235345109017,-0.386096751811571,-0.246720158032748
0.451438561265629,1,0.650952956147074,-0.037110578490914,-0.810178525682009,-0.792832265707501,-0.980749680044722,0.611446829709898,1.16315544676998,-0.304559597947507,0.250082433090039,-1.20355427967274,1.44964514346582,-0.931240530116567,2.04905140858676,-0.27488243870366,-0.318105619067942,-0.563036966212854,-2.51546949878436,-1.00155920640907,-0.0809833726584451,0.224240375725533
0.62243031645854,1,-1.59057002627388,1.84559013441683,1.20670551445586,1.32089086049796,-1.49223319623732,0.695361056121369,1.41260433404214,-0.231473921791447,0.716232561901108,2.64997520796804,-1.76358275353802,-0.323996259936963,-1.42704183343791,1.49900165655479,0.913433247764569,0.872213245102711,0.773313681600081,0.315787624885587,0.697577157641284,-1.99832731715612
0.622187736506125,1,-0.56133651080322,0.508833118486894,-1.04738362843513,0.0893981897754237,0.457262933873603,-1.82201765929372,1.32258695714094,0.214935417974319,-0.540756213093485,0.310727773939263,-0.611963141068282,-1.00759132155582,-2.03859902433704,-1.54671195904718,1.54166860575043,-1.12737886574993,-0.400269206093384,1.50561994070621,-0.261791463467399,0.575359331789515
0.629495982635114,1,-0.154014785973495,-1.17385937436949,1.64246989795711,0.83703937073315,-0.0828193606855344,-0.143417976793694,0.431537837384113,-1.39480391778601,1.18499763945044,0.499337231542945,-1.03172514688352,-0.765370022214944,0.305244569354328,-0.884483744445786,0.429737960584019,-0.633471125794011,0.205148309456614,-0.723341149002986,-1.3200989941804,-0.539832115006841
0.0917068373017917,1,0.193217241210377,1.03512634086697,0.887668517929733,-0.305985959135177,0.46618282594468,1.38323003796183,-1.71148281573884,1.41417153071641,-0.578073704848869,-1.1470351842634,-0.0966789593076749,-0.900110553420927,-1.38772661385016,0.568628595883434,1.23599722510506,-0.863264544099412,0.629901326886012,-0.0204077760848796,0.0568535035760996,0.118630845782277
0.226632231681966,1,-1.34723625828609,-0.38954381233615,-2.61617839477124,0.669714985545435,0.582413553345961,-1.48949595820372,-0.204598963044013,-1.11178785308882,0.608748137522777,0.0171105962454592,0.783901863600789,-0.452413978635259,0.268802232360949,0.845085866864232,0.864629341143108,0.659874263686416,1.33882036898167,1.4053609566054,-0.687246154299874,-0.555643951260137
0.0637720000090194,1,-0.396842534166212,-1.73359419051145,-1.07920755777031,-0.121332172190701,-0.615434958335396,-0.146054276881531,-0.395856140224365,0.896470470617037,-0.16140789707896,-0.758479340427227,0.251866731025456,0.116525851401313,0.641231481069263,1.53372598922011,-0.535750501579726,1.50336615540631,0.577494528021355,-1.20178504346651,-0.460388432769912,0.583545664418509
