"id","s","pseudost"
1,0.673601235443008,0.954145530781866
2,0.673601235443008,0.891839233302988
3,0.673601235443008,0.999298569295085
4,0.673601235443008,0.999298569295085
5,0.673601235443008,0.999298569295121
6,0.673601235443008,0.999298569295121
7,0.673601235443008,0.999298569295121
8,0.673601235443008,0.89297494232709
9,0.673601235443008,0.999298569295085
10,0.673601235443008,0.999298569295121
11,0.673601235443008,0.999298569295085
12,0.673601235443008,0.999298569295121
13,0.673601235443008,0.999298569295085
14,0.673601235443008,0.999298569295121
15,0.673601235443008,0.999298569295121
16,0.673601235443008,0.999298569295121
17,0.673601235443008,0.999298569295121
18,0.673601235443008,0.89297494232709
19,0.673601235443008,0.999298569295121
20,0.673601235443008,0.999298569295121
21,0.673601235443008,0.999298569295121
22,0.673601235443008,0.999298569295121
23,0.673601235443008,0.999298569295121
24,0.673601235443008,0.999298569295121
25,0.673601235443008,0.999298569295121
26,0.673601235443008,0.999298569295085
27,0.673601235443008,0
28,0.673601235443008,0.997771018373477
29,0.673601235443008,0.999298569297782
30,0.673601235443008,0.931250395849898
31,0.673601235443008,0.999298569297782
32,0.673601235443008,0.999298569297782
33,0.673601235443008,0.999298569297782
34,0.673601235443008,0
35,0.673601235443008,0
36,0.673601235443008,0.999298569297782
37,0.673601235443008,0
38,0.673601235443008,0.999298569297782
39,0.673601235443008,0.999298569297782
40,0.673601235443008,0.999298569297782
41,0.673601235443008,0.999298569297782
42,0.673601235443008,0.999298569297782
43,0.673601235443008,0.999298569297782
44,0.673601235443008,0.999298569297782
45,0.673601235443008,0.999298569297782
46,0.673601235443008,0.999298569297782
47,0.673601235443008,0.999298569297782
48,0.673601235443008,0.999298569297782
49,0.673601235443008,0.999298569297782
50,0.673601235443008,0
51,0.673601235443008,0.999298569297782
52,0.673601235443008,0.999298569297782
53,0.673601235443008,0.999298569297782
54,0.673601235443008,0.999298569297782
55,0.673601235443008,0.999298569297782
56,0.673601235443008,0.999298569297782
57,0.673601235443008,0.999298569297782
58,0.673601235443008,0.999298569297782
59,0.673601235443008,0.999298569294736
60,0.673601235443008,0
61,0.673601235443008,0.999298569295092
62,0.673601235443008,0.999298569295092
63,0.673601235443008,0
64,0.673601235443008,0.999298569295092
65,0.673601235443008,0.999298569295092
66,0.673601235443008,0.891839233308864
67,0.673601235443008,0.999298569295092
68,0.673601235443008,0
69,0.673601235443008,0.999298569295092
70,0.673601235443008,0.999298569295092
71,0.673601235443008,0.999298569295092
72,0.673601235443008,0.999298569295092
73,0.673601235443008,0.999298569295092
74,0.673601235443008,0.999298569295092
75,0.673601235443008,0.999298569295092
76,0.673601235443008,0.999298569295092
77,0.673601235443008,0.999298569295092
78,0.673601235443008,0.999298569295092
79,0.673601235443008,0
80,0.673601235443008,0.999298569295092
81,0.673601235443008,0.999298569295092
82,0.673601235443008,0.999298569295092
83,0.673601235443008,0.999298569295092
84,0.673601235443008,0.999298569295092
85,0.673601235443008,0.999298569295092
86,0.673601235443008,0.999298569295092
87,0.673601235443008,0.999298569295092
88,0.673601235443008,0.999298569295092
89,0.673601235443008,0.999298569295092
90,0.673601235443008,0.999298569295092
91,0.673601235443008,0.999298569295092
92,0.673601235443008,0.999298569295092
93,0.673601235443008,0.999298569295092
94,0.673601235443008,0.999298569295092
95,0.673601235443008,0.999298569295092
96,0.673601235443008,0.999298569295092
97,0.673601235443008,0.999298569295092
98,0.673601235443008,0
99,0.673601235443008,0.999298569295092
100,0.673601235443008,0.999298569295092
101,0.673601235443008,0.999298569295092
102,0.673601235443008,0.999298569295092
103,0.673601235443008,0.999298569295092
104,0.673601235443008,0.999298569295092
105,0.673601235443008,0.999298569295092
106,0.673601235443008,0.999298569295092
107,0.673601235443008,0.999298569295092
108,0.673601235443008,0.999298569295092
109,0.673601235443008,0.999298569295092
110,0.673601235443008,0
111,0.673601235443008,0
112,0.673601235443008,0.999298569295092
113,0.673601235443008,0.999298569295092
114,0.673601235443008,0.999298569295092
115,0.673601235443008,0.999298569295092
116,0.673601235443008,0.999298569295092
117,0.673601235443008,0.999298569295092
118,0.673601235443008,0.999298569295092
119,0.673601235443008,0.999298569295123
120,0.673601235443008,0.999298569294989
121,0.673601235443008,0.999298569298028
122,0.673601235443008,0.999298569298028
123,0.673601235443008,0.999298569298028
124,0.673601235443008,0.999298569298028
125,0.673601235443008,0.999298569298028
126,0.673601235443008,0.999298569298028
127,0.673601235443008,0.999298569298028
128,0.673601235443008,0.999298569298028
129,0.673601235443008,0.999298569298028
130,0.673601235443008,0.999298569298028
131,0.673601235443008,0.999298569298028
132,0.673601235443008,0.999298569298028
133,0.673601235443008,0
134,0.673601235443008,0
135,0.673601235443008,0.999298569298028
136,0.673601235443008,0.999298569298028
137,0.673601235443008,0.999298569298028
138,0.673601235443008,0.892974942260042
139,0.673601235443008,0.919688624607353
140,0.673601235443008,0.999298569298028
141,0.673601235443008,0
142,0.673601235443008,0.999298569298028
143,0.673601235443008,0.999298569298028
144,0.673601235443008,0.999298569298028
145,0.673601235443008,0.999298569298028
146,0.673601235443008,0.999298569298028
147,0.673601235443008,0.999298569298028
148,0.673601235443008,0.999298569298028
149,0.673601235443008,0.999298569298028
150,0.673601235443008,0.999298569298028
151,0.673601235443008,0.999298569298028
152,0.673601235443008,0
153,0.673601235443008,0
154,0.673601235443008,0.999298569298028
155,0.673601235443008,0.999298569298028
156,0.673601235443008,0.999298569298028
157,0.673601235443008,0.999298569298028
158,0.673601235443008,0.999298569298028
159,0.673601235443008,0.999298569294989
160,0.673601235443008,0.891839233293019
161,0.673601235443008,0.999298569294989
162,0.673601235443008,0.999298569298028
163,0.673601235443008,0.999298569298028
164,0.673601235443008,0
165,0.673601235443008,0
166,0.673601235443008,0.910905638350291
167,0.673601235443008,0.999298569298028
168,0.673601235443008,0.999298569298028
169,0.673601235443008,0.999298569298028
170,0.673601235443008,0.999298569294989
171,0.673601235443008,0.891839233280404
172,0.673601235443008,0.999298569294989
173,0.673601235443008,0.999298569298028
174,0.673601235443008,0.999298569298028
175,0.673601235443008,0.999298569298028
176,0.673601235443008,0.999298569298028
177,0.673601235443008,0.999298569294989
178,0.673601235443008,0
179,0.673601235443008,0.965361885772553
180,0.673601235443008,0.999298569294989
181,0.673601235443008,0.999298569298028
182,0.673601235443008,0.999298569298028
183,0.673601235443008,0.999298569298028
184,0.673601235443008,0.999298569298028
185,0.673601235443008,0.999298569298028
186,0.673601235443008,0.999298569294989
187,0.673601235443008,0
188,0.673601235443008,0.999298569294989
189,0.673601235443008,0.999298569298028
190,0.673601235443008,0.999298569298028
191,0.673601235443008,0.999298569294989
192,0.673601235443008,0
193,0.673601235443008,0
194,0.673601235443008,0.903573225847519
195,0.673601235443008,0
196,0.673601235443008,0.999298569294989
197,0.673601235443008,0.999298569298028
198,0.673601235443008,0.999298569298028
199,0.673601235443008,0.999298569298028
200,0.673601235443008,0.999298569298028
201,0.673601235443008,0.999298569298028
202,0.673601235443008,0.999298569298028
203,0.673601235443008,0.999298569298028
204,0.673601235443008,0.999298569298028
205,0.673601235443008,0.999298569298028
206,0.673601235443008,0.999298569298028
207,0.673601235443008,0.999298569298028
208,0.673601235443008,0.999298569298028
209,0.673601235443008,0.999298569298028
210,0.673601235443008,0.999298569298028
211,0.673601235443008,0.999298569298028
212,0.673601235443008,0.999298569298028
213,0.673601235443008,0.999298569298028
214,0.673601235443008,0.999298569294989
215,0.673601235443008,0
216,0.673601235443008,0.999298569294989
217,0.673601235443008,0
218,0.673601235443008,0.999298569298028
219,0.673601235443008,0.999298569298028
220,0.673601235443008,0.999298569294989
221,0.673601235443008,0.891839233280404
222,0.673601235443008,0.999298569294989
223,0.673601235443008,0
224,0.673601235443008,0.999298569298028
225,0.673601235443008,0.999298569298028
226,0.673601235443008,0.999298569298028
227,0.673601235443008,0.999298569298028
228,0.673601235443008,0.999298569298028
229,0.673601235443008,0.999298569298028
230,0.673601235443008,0.999298569298028
231,0.673601235443008,0.999298569294989
232,0.673601235443008,0.941862146067078
233,0.673601235443008,0.999298569294989
234,0.673601235443008,0.999298569294989
235,0.673601235443008,0.899981623655525
236,0.673601235443008,0.999298569294989
237,0.673601235443008,0.999298569298028
238,0.673601235443008,0
239,0.673601235443008,0.999298569294989
240,0.673601235443008,0
241,0.673601235443008,0.999298569294989
242,0.673601235443008,0.999298569298028
243,0.673601235443008,0.999298569295355
244,0.673601235443008,0
245,0.673601235443008,0.999298569286363
246,0.673601235443008,0.999298569286363
247,0.673601235443008,0.999298569286363
248,0.673601235443008,0.999298569286363
249,0.673601235443008,0.933870294280632
250,0.673601235443008,0.891839233355899
251,0.673601235443008,0.999298569286363
252,0.673601235443008,0.999298569286363
253,0.673601235443008,0.999298569286363
254,0.673601235443008,0.999298569286363
255,0.673601235443008,0.999298569286363
256,0.673601235443008,0.999298569286363
257,0.673601235443008,0.939179400141774
258,0.673601235443008,0.999298569286363
259,0.673601235443008,0.999298569286363
260,0.673601235443008,0.999298569286363
261,0.673601235443008,0.999298569286363
262,0.673601235443008,0.959715733212609
263,0.673601235443008,0.999298569286363
264,0.673601235443008,0.999298569286363
265,0.673601235443008,0.999298569286363
266,0.673601235443008,0
267,0.673601235443008,0
268,0.673601235443008,0
269,0.673601235443008,0.999298569286363
270,0.673601235443008,0.999298569286363
271,0.673601235443008,0.999298569286363
272,0.673601235443008,0.999298569286363
273,0.673601235443008,0.999298569286363
274,0.673601235443008,0.999298569286363
275,0.673601235443008,0.999298569286363
276,0.673601235443008,0.999298569286363
277,0.673601235443008,0.999298569286363
278,0.673601235443008,0.999298569286363
279,0.673601235443008,0.999298569286363
280,0.673601235443008,0
281,0.673601235443008,0.999298569286363
282,0.673601235443008,0.999298569286363
283,0.673601235443008,0.999298569286363
284,0.673601235443008,0.999298569286363
285,0.673601235443008,0
286,0.673601235443008,0.999298569286363
287,0.673601235443008,0.999298569286363
288,0.673601235443008,0.999298569286363
289,0.673601235443008,0
290,0.673601235443008,0.999298569286363
291,0.673601235443008,0.999298569286363
292,0.673601235443008,0
293,0.673601235443008,0.999298569286363
294,0.673601235443008,0.999298569286363
295,0.673601235443008,0.999298569286363
296,0.673601235443008,0.999298569286363
297,0.673601235443008,0.999298569286363
298,0.673601235443008,0.999298569286363
299,0.673601235443008,0.999298569286363
300,0.673601235443008,0.999298569286363
301,0.673601235443008,0.999298569286363
302,0.673601235443008,0.933870294280632
303,0.673601235443008,0.999298569286363
304,0.673601235443008,0
305,0.673601235443008,0
306,0.673601235443008,0.999298569286363
307,0.673601235443008,0.999298569286363
308,0.673601235443008,0.999298569286363
309,0.673601235443008,0.999298569286363
310,0.673601235443008,0.999298569286363
311,0.673601235443008,0.892974942323562
312,0.673601235443008,0
313,0.673601235443008,0.999298569286363
314,0.673601235443008,0.999298569286363
315,0.673601235443008,0.999298569286363
316,0.673601235443008,0.999298569286363
317,0.673601235443008,0.999298569286363
318,0.673601235443008,0.999298569286363
319,0.673601235443008,0.999298569286363
320,0.673601235443008,0.999298569286363
321,0.673601235443008,0.999298569286363
322,0.673601235443008,0.999298569286363
323,0.673601235443008,0.999298569286363
324,0.673601235443008,0.999298569286363
325,0.673601235443008,0.999298569286363
326,0.673601235443008,0.999298569286363
327,0.673601235443008,0.899981623708356
328,0.673601235443008,0.0254704026305003
329,0.673601235443008,0.999298569286363
330,0.673601235443008,0.999298569286363
331,0.673601235443008,0.999298569286363
332,0.673601235443008,0.891839233355899
333,0.673601235443008,0.999298569286363
334,0.673601235443008,0.999298569286363
335,0.673601235443008,0.999298569286363
336,0.673601235443008,0.891839233280078
337,0.673601235443008,0.894133138314136
338,0.673601235443008,0.999298569286363
339,0.673601235443008,0.999298569286363
340,0.673601235443008,0.999298569286363
341,0.673601235443008,0.999298569286363
342,0.673601235443008,0.999298569286363
343,0.673601235443008,0.999298569286363
344,0.673601235443008,0.999298569286363
345,0.673601235443008,0.999298569286363
346,0.673601235443008,0.999298569286363
347,0.673601235443008,0.999298569286363
348,0.673601235443008,0.999298569286363
349,0.673601235443008,0.999298569286363
350,0.673601235443008,0
351,0.673601235443008,0.999298569286363
352,0.673601235443008,0.999298569286363
353,0.673601235443008,0.999298569286363
354,0.673601235443008,0.999298569286363
355,0.673601235443008,0.999298569286363
356,0.673601235443008,0
357,0.673601235443008,0.999298569286363
358,0.673601235443008,0.999298569286363
359,0.673601235443008,0.999298569286363
360,0.673601235443008,0.999298569286363
361,0.673601235443008,0.999298569286363
362,0.673601235443008,0.999298569286363
363,0.673601235443008,0.999298569286363
364,0.673601235443008,0.999298569286363
365,0.673601235443008,0.999298569286363
366,0.673601235443008,0.999298569286363
367,0.673601235443008,0.999298569286363
368,0.673601235443008,0.905998854939245
369,0.673601235443008,0.999298569286363
370,0.673601235443008,0.999298569286363
371,0.673601235443008,0.999298569286363
372,0.673601235443008,0.999298569286363
373,0.673601235443008,0.999298569286363
374,0.673601235443008,0.999298569286363
375,0.673601235443008,0.999298569286363
376,0.673601235443008,0.999298569286363
377,0.673601235443008,0.891839233280078
378,0.673601235443008,0.999298569286363
379,0.673601235443008,0.999298569286363
380,0.673601235443008,0.999298569286363
381,0.673601235443008,0.899981623708356
382,0.673601235443008,0.891839233280078
383,0.673601235443008,0.999298569286363
384,0.673601235443008,0.999298569286363
385,0.673601235443008,0.999298569286363
386,0.673601235443008,0.999298569286363
387,0.673601235443008,0.999298569286363
388,0.673601235443008,0.999298569286363
389,0.673601235443008,0.999298569286363
390,0.673601235443008,0.999298569286363
391,0.673601235443008,0.999298569286363
392,0.673601235443008,0.902368016065919
393,0.673601235443008,0.999298569286363
394,0.673601235443008,0
395,0.673601235443008,0.999298569286363
396,0.673601235443008,0.999298569286363
397,0.673601235443008,0.999298569286363
398,0.673601235443008,0.999298569286363
399,0.673601235443008,0.999298569286363
400,0.673601235443008,0.999298569286363
401,0.673601235443008,0.999298569286363
402,0.673601235443008,0.999298569286363
403,0.673601235443008,0.999298569286363
404,0.673601235443008,0.999298569286363
405,0.673601235443008,0.999298569286363
406,0.673601235443008,0.999298569286363
407,0.673601235443008,0.999298569286363
408,0.673601235443008,0.999298569286363
409,0.673601235443008,0
410,0.673601235443008,0.999298569286363
411,0.673601235443008,0.999298569286363
412,0.673601235443008,0.999298569286363
413,0.673601235443008,0
414,0.673601235443008,0.999298569286363
415,0.673601235443008,0.999298569286363
416,0.673601235443008,0.999298569286363
417,0.673601235443008,0.999298569286363
418,0.673601235443008,0.999298569286363
419,0.673601235443008,0.999298569286363
420,0.673601235443008,0.999298569286363
421,0.673601235443008,0.999298569286363
422,0.673601235443008,0.999298569286363
423,0.673601235443008,0.999298569286363
424,0.673601235443008,0.891839233355899
425,0.673601235443008,0.999298569286363
426,0.673601235443008,0.999298569286363
427,0.673601235443008,0.999298569286363
428,0.673601235443008,0.999298569286363
429,0.673601235443008,0.999298569286363
430,0.673601235443008,0.999298569286363
431,0.673601235443008,0.999298569286363
432,0.673601235443008,0.999298569286363
433,0.673601235443008,0.999298569286363
434,0.673601235443008,0.999298569286363
435,0.673601235443008,0.999298569286363
436,0.673601235443008,0.999298569286363
437,0.673601235443008,0.891839233355899
438,0.673601235443008,0
439,0.673601235443008,0.999298569286363
440,0.673601235443008,0.999298569286363
441,0.673601235443008,0.999298569286363
442,0.673601235443008,0.999298569286363
443,0.673601235443008,0.999298569286363
444,0.673601235443008,0.999298569286363
445,0.673601235443008,0.999298569286363
446,0.673601235443008,0.999298569286363
