"id","s","pseudost"
1,0.191136844878805,1
2,0.191136844878805,1
3,0.191136844878805,0.986903345858621
4,0.191136844878805,1
5,0.191136844878805,0.994971912367463
6,0.191136844878805,0.964539290499343
7,0.191136844878805,0.96874722452454
8,0.191136844878805,1
9,0.191136844878805,0.967335056558761
10,0.191136844878805,1
11,0.191136844878805,1
12,0.191136844878805,1
13,0.191136844878805,0.933063411818918
14,0.191136844878805,0.923421962780448
15,0.191136844878805,1
16,0.191136844878805,1
17,0.191136844878805,1
18,0.191136844878805,1
19,0.191136844878805,0.906217585661375
20,0.191136844878805,1
21,0.191136844878805,1
22,0.191136844878805,1
23,0.191136844878805,0.97163059205363
24,0.191136844878805,1
25,0.191136844878805,0
26,0.191136844878805,0
27,0.191136844878805,1
28,0.191136844878805,0
29,0.191136844878805,1
30,0.191136844878805,1
31,0.191136844878805,1
32,0.191136844878805,0
33,0.191136844878805,0.947035586285034
34,0.191136844878805,1
35,0.191136844878805,1
36,0.191136844878805,0
37,0.191136844878805,1
38,0.191136844878805,1
39,0.191136844878805,0
40,0.191136844878805,1
41,0.191136844878805,1
42,0.191136844878805,1
43,0.191136844878805,1
44,0.191136844878805,0.92223960431338
45,0.191136844878805,0.933063411818918
46,0.191136844878805,1
47,0.191136844878805,0.931837310095109
48,0.191136844878805,1
49,0.191136844878805,0.947035586285034
50,0.191136844878805,1
51,0.191136844878805,1
52,0.191136844878805,0.949655325112932
53,0.191136844878805,0.964539290499343
54,0.191136844878805,1
55,0.191136844878805,1
56,0.191136844878805,0.970176055239178
57,0.191136844878805,1
58,0.191136844878805,1
59,0.191136844878805,0
60,0.191136844878805,1
61,0.191136844878805,1
62,0.191136844878805,1
63,0.191136844878805,0.908435988563851
64,0.191136844878805,1
65,0.191136844878805,1
66,0.191136844878805,1
67,0.191136844878805,1
68,0.191136844878805,1
69,0.191136844878805,0
70,0.191136844878805,1
71,0.191136844878805,1
72,0.191136844878805,1
73,0.191136844878805,0
74,0.191136844878805,0.953632493527512
75,0.191136844878805,0
76,0.191136844878805,1
77,0.191136844878805,1
78,0.191136844878805,0
79,0.191136844878805,1
80,0.191136844878805,0
81,0.191136844878805,0.986903345858621
82,0.191136844878805,1
83,0.191136844878805,1
84,0.191136844878805,1
85,0.191136844878805,1
86,0.191136844878805,1
87,0.191136844878805,1
88,0.191136844878805,0.986903345858621
89,0.191136844878805,1
90,0.191136844878805,1
91,0.191136844878805,1
92,0.191136844878805,1
93,0.191136844878805,0
94,0.191136844878805,0.974572703362993
95,0.191136844878805,0.947035586285034
96,0.191136844878805,1
97,0.191136844878805,1
98,0.191136844878805,1
99,0.191136844878805,1
100,0.191136844878805,1
101,0.191136844878805,1
102,0.191136844878805,0
103,0.191136844878805,1
104,0.191136844878805,1
105,0.191136844878805,1
106,0.191136844878805,1
107,0.191136844878805,0.917553680206592
108,0.191136844878805,1
109,0.191136844878805,1
110,0.191136844878805,1
111,0.191136844878805,1
112,0.191136844878805,1
113,0.191136844878805,1
114,0.191136844878805,1
115,0.191136844878805,1
116,0.191136844878805,1
117,0.191136844878805,1
118,0.191136844878805,0
119,0.191136844878805,1
120,0.191136844878805,0.906217585661375
121,0.191136844878805,1
122,0.191136844878805,1
123,0.191136844878805,0.986903345858621
124,0.191136844878805,1
125,0.191136844878805,1
126,0.191136844878805,1
127,0.191136844878805,1
128,0.191136844878805,1
129,0.191136844878805,0.964539290499343
130,0.191136844878805,1
131,0.191136844878805,1
132,0.191136844878805,1
133,0.191136844878805,0.998307952622673
134,0.191136844878805,0.96874722452454
135,0.191136844878805,1
136,0.191136844878805,1
137,0.191136844878805,1
138,0.191136844878805,1
139,0.191136844878805,1
140,0.191136844878805,1
141,0.191136844878805,0.911811684276094
142,0.191136844878805,0.990097207819329
143,0.191136844878805,0.93680564475402
144,0.191136844878805,1
145,0.191136844878805,1
146,0.191136844878805,1
147,0.191136844878805,1
148,0.191136844878805,1
149,0.191136844878805,0.90512707111786
150,0.191136844878805,1
151,0.191136844878805,0
152,0.191136844878805,1
153,0.191136844878805,1
154,0.191136844878805,0.904043086601551
155,0.191136844878805,1
156,0.191136844878805,0
157,0.191136844878805,1
158,0.191136844878805,1
159,0.191136844878805,0.908435988563851
160,0.191136844878805,1
161,0.191136844878805,1
162,0.191136844878805,1
163,0.191136844878805,0.98220374281446
164,0.191136844878805,0.943156053096097
165,0.191136844878805,1
166,0.191136844878805,1
167,0.191136844878805,1
168,0.191136844878805,0
169,0.191136844878805,1
170,0.191136844878805,1
171,0.191136844878805,1
172,0.191136844878805,1
173,0.191136844878805,1
174,0.191136844878805,1
175,0.191136844878805,0.906217585661375
176,0.191136844878805,1
177,0.191136844878805,1
178,0.191136844878805,1
179,0.191136844878805,1
180,0.191136844878805,1
181,0.191136844878805,0.970176055239178
182,0.191136844878805,0
183,0.191136844878805,0.957679024617444
184,0.191136844878805,0.898710093785883
185,0.191136844878805,1
186,0.191136844878805,1
187,0.191136844878805,0.908435988563851
188,0.191136844878805,0
189,0.191136844878805,1
190,0.191136844878805,0.933063411818918
191,0.191136844878805,0.926994975839005
192,0.191136844878805,0.964539290499343
193,0.191136844878805,1
194,0.191136844878805,1
195,0.191136844878805,0.933063411818918
196,0.191136844878805,1
197,0.191136844878805,0.943156053096097
198,0.191136844878805,1
199,0.191136844878805,1
200,0.191136844878805,0
201,0.191136844878805,0.933063411818918
202,0.191136844878805,1
203,0.191136844878805,0.976069742845886
204,0.191136844878805,1
205,0.191136844878805,1
206,0.191136844878805,0
207,0.191136844878805,0.933063411818918
208,0.191136844878805,1
209,0.191136844878805,1
210,0.191136844878805,1
211,0.191136844878805,1
212,0.191136844878805,0
213,0.191136844878805,1
214,0.191136844878805,1
215,0.191136844878805,1
216,0.191136844878805,1
217,0.191136844878805,1
218,0.191136844878805,0
219,0.191136844878805,1
220,0.191136844878805,1
221,0.191136844878805,1
222,0.191136844878805,1
223,0.191136844878805,0.990097207819329
224,0.191136844878805,1
225,0.191136844878805,1
226,0.191136844878805,1
227,0.191136844878805,0
228,0.191136844878805,1
229,0.191136844878805,1
230,0.191136844878805,1
231,0.191136844878805,1
232,0.191136844878805,1
233,0.191136844878805,1
234,0.191136844878805,0.967335056558761
235,0.191136844878805,0.916395152832594
236,0.191136844878805,1
237,0.191136844878805,1
238,0.191136844878805,1
239,0.191136844878805,1
240,0.191136844878805,1
241,0.191136844878805,0.918716612627639
242,0.191136844878805,1
243,0.191136844878805,1
244,0.191136844878805,0.90296940122554
245,0.191136844878805,0
246,0.191136844878805,1
247,0.191136844878805,1
248,0.191136844878805,1
249,0.191136844878805,1
250,0.191136844878805,1
251,0.191136844878805,1
252,0.191136844878805,0
